id,age,division,department,class,stock,reviews,feedback,rating,recommend 
13917,31,General,Dresses,Dresses,1078,,0,3,0
13918,32,General,Bottoms,Jeans,1037,Stretched out quickly,0,4,0
13919,59,General Petite,Bottoms,Jeans,1028,Great jeans,1,5,1
13920,50,General Petite,Intimate,Lounge,262,Comfy and cute,0,4,1
13921,41,General Petite,Tops,Fine gauge,907,Love this top! simple with pretty detail.,6,5,1
13922,37,General,Bottoms,Pants,1059,Ick,4,3,0
13923,30,General Petite,Tops,Knits,862,"Very soft, comfortable top",9,4,1
13924,48,General Petite,Dresses,Dresses,1089,Just average,8,3,0
13925,48,General,Dresses,Dresses,1086,Amazing find!!!,35,5,1
13926,32,General Petite,Dresses,Dresses,1081,Cute and easy piece to wear,0,3,1
13927,37,General,Bottoms,Pants,1059,Great staple!,0,5,1
13928,26,General,Tops,Knits,872,Oversized and unflattering,0,3,0
13929,53,General,Dresses,Dresses,1083,Best for staright figures,3,4,1
13930,44,General,Dresses,Dresses,1083,Beautiful classic,1,5,1
13931,30,General Petite,Tops,Blouses,829,Cute top!,0,5,1
13932,42,General Petite,Dresses,Dresses,1078,Run small but great color,0,5,1
13933,38,General Petite,Tops,Sweaters,936,Another win,14,5,1
13934,56,General,Tops,Blouses,839,Darling summer top,1,5,1
13935,22,General,Tops,Blouses,840,,1,4,1
13936,68,General,Tops,Knits,861,Not my thing,0,3,1
13937,39,Initmates,Intimate,Layering,520,,0,5,1
13938,35,General,Tops,Blouses,823,Pretty top,0,3,1
13939,27,General Petite,Tops,Blouses,835,"Beautiful details, but not quite right",0,3,0
13940,44,General Petite,Tops,Sweaters,936,Super comfy,0,4,1
13941,42,General Petite,Tops,Knits,867,"Cute, very long in person",2,4,1
13942,46,General,Tops,Knits,857,Red version in xl is perfect,0,5,1
13943,41,General,Bottoms,Pants,1045,Yuck,0,2,0
13944,39,General Petite,Tops,Fine gauge,903,"Beautiful, but runs really big",1,3,1
13945,20,General Petite,Tops,Knits,861,,0,4,1
13946,46,General,Trend,Trend,643,Way too much fabric,0,2,0
13947,28,General Petite,Dresses,Dresses,1094,Heads up the sleeves are a bit tricky,0,5,1
13948,22,Initmates,Intimate,Sleep,172,Comfy but not cohesive,0,3,0
13949,66,General,Tops,Knits,860,Darling but size down,0,3,1
13950,48,Initmates,Intimate,Sleep,148,Adorable whimsical soft wonderful,0,5,1
13951,38,General Petite,Tops,Sweaters,939,Unique upgraded blazer / cardi,1,4,1
13952,25,General,Jackets,Outerwear,1121,Flirty trench!,2,5,1
13953,43,General Petite,Dresses,Dresses,1110,,9,5,1
13954,29,General Petite,Dresses,Dresses,1089,Stunning,5,5,1
13955,39,General Petite,Bottoms,Jeans,1028,Second attempt to write review...,13,4,1
13956,57,General,Tops,Knits,864,Pretty but not as pictured,13,3,0
13957,50,General Petite,Tops,Knits,881,A very flattering shirt!,10,5,1
13958,46,General Petite,Dresses,Dresses,1078,,0,2,0
13959,27,General Petite,Tops,Knits,872,,0,5,1
13960,62,General,Bottoms,Pants,1049,Maybe if they go on sale...,5,4,1
13961,32,General,Bottoms,Pants,1047,These pants are like wearing angel wings!,7,5,1
13962,28,General Petite,Jackets,Jackets,964,Very cute until washed!,2,5,1
13963,45,General,Jackets,Jackets,986,"Stunning, but fabric is too thin",6,1,0
13964,41,General,Tops,Fine gauge,907,Pretty sweater,0,5,1
13965,53,General Petite,Dresses,Dresses,1081,Love this dress,0,5,0
13966,41,General Petite,Bottoms,Jeans,1033,,0,5,1
13967,55,General Petite,Bottoms,Skirts,1014,Nice fall florida skirt,1,5,1
13968,38,General Petite,Dresses,Dresses,1092,Ehhhh....,4,3,0
13969,55,General,Dresses,Dresses,1095,,0,5,1
13970,36,General,Bottoms,Skirts,1016,"Really great, might be for taller gals",6,5,1
13971,32,General,Dresses,Dresses,1086,Fun dress!,3,4,1
13972,49,Initmates,Intimate,Sleep,678,Easy & comfortable...perfect for the heat,0,5,1
13973,32,General Petite,Tops,Sweaters,936,"Lovely, very warm, not form fitting",0,4,1
13974,54,General Petite,Tops,Blouses,829,Love this top,0,5,1
13975,36,General Petite,Dresses,Dresses,1078,"If you make one purchase this spring, buy this!",0,5,1
13976,44,General Petite,Tops,Blouses,819,Regular size too voluminous...,5,3,1
13977,23,General Petite,Tops,Blouses,850,The most versatile top.,6,5,1
13978,37,General Petite,Bottoms,Jeans,1033,,0,3,0
13979,63,General,Tops,Knits,860,Beautiful design,0,5,1
13980,64,General Petite,Tops,Blouses,850,Reallly cute,0,4,1
13981,46,General,Tops,Knits,867,Not for chesty people,5,2,1
13982,45,General Petite,Tops,Blouses,850,Great top!,1,5,1
13983,39,General Petite,Tops,Knits,870,Casual but with sparkle,1,4,1
13984,56,General,Dresses,Dresses,1088,Fell short of expectations.,1,3,0
13985,36,General Petite,Dresses,Dresses,1094,,1,3,1
13986,80,General,Dresses,Dresses,1079,The sizing is off,5,4,1
13987,22,General,Dresses,Dresses,1087,"Great dress, but not my style",0,4,1
13988,71,General,Tops,Fine gauge,895,Great top!!,1,5,1
13989,39,General,Tops,Knits,860,Too fussy and too big in the wrong places,2,2,0
13990,46,General,Tops,Sweaters,945,,3,5,1
13991,65,General,Tops,Fine gauge,895,Beautiful colors,0,4,1
13992,62,General Petite,Dresses,Dresses,1081,Funny armholes,3,4,1
13993,35,General Petite,Intimate,Lounge,762,Love love love this!,3,5,1
13994,56,Initmates,Intimate,Legwear,223,Nice warm tights,1,4,1
13995,30,Initmates,Intimate,Sleep,193,I like it,1,5,1
13996,30,General,Jackets,Outerwear,1115,Well designed,3,5,1
13997,59,General,Tops,Blouses,831,,15,4,1
13998,38,General,Dresses,Dresses,1098,"Fun, flirty but snug up top",1,4,1
13999,38,General,Bottoms,Jeans,1030,So long,0,3,1
14000,36,General Petite,Bottoms,Pants,473,Beautiful and stylish,0,5,1
14001,27,General,Bottoms,Pants,1070,Love these leggings,0,4,1
14002,35,General Petite,Dresses,Dresses,1095,,0,5,1
14003,66,General,Tops,Blouses,844,Amazing,9,5,1
14004,47,General,Tops,Knits,861,,0,5,1
14005,27,General,Bottoms,Jeans,1022,"Perfect ""ankle jean"" for petites",5,5,1
14006,57,General,Tops,Sweaters,940,Some comcerns,1,4,1
14007,52,General Petite,Jackets,Outerwear,1123,Worth the investment!,2,5,1
14008,32,General,Tops,Knits,861,Cute t shirt,3,5,1
14009,39,General Petite,Jackets,Jackets,969,Runs large,0,5,1
14010,39,General Petite,Dresses,Dresses,1110,Spirit of sea sprites,8,5,1
14011,46,General,Dresses,Dresses,1084,Needs pockets! runs large,1,4,1
14012,46,General,Bottoms,Pants,1059,Fabulous pants,3,5,1
14013,20,General,Tops,Fine gauge,895,Great peplum,7,5,1
14014,49,General Petite,Bottoms,Pants,1056,Super cute,0,5,1
14015,37,General,Dresses,Dresses,1086,Love it!,0,5,1
14016,33,General,Dresses,Dresses,1094,Couldn't get it to work!,1,2,0
14017,20,General,Tops,Knits,868,Favorite new top,0,5,1
14018,46,General,Tops,Knits,862,,0,2,0
14019,59,General,Tops,Sweaters,927,Another fabulous cashmere sweater!,8,5,1
14020,48,General,Dresses,Dresses,1086,Super cool!,0,5,1
14021,39,General Petite,Dresses,Dresses,1086,Cute spring versatile dress,0,4,1
14022,54,General,Tops,Blouses,815,,0,2,0
14023,32,General,Tops,Knits,868,Almost great,2,3,0
14024,53,General Petite,Tops,Fine gauge,906,My shoulder season companion,0,5,1
14025,54,Initmates,Intimate,Layering,363,So disappointed,2,1,0
14026,31,General Petite,Tops,Fine gauge,916,Itchy express,35,3,0
14027,64,General Petite,Tops,Knits,873,,0,3,1
14028,45,General,Dresses,Dresses,1078,Very flattering,0,5,1
14029,46,General Petite,Dresses,Dresses,1077,,0,5,1
14030,60,General,Dresses,Dresses,1086,Just ok,0,2,0
14031,43,Initmates,Intimate,Lounge,594,,1,5,1
14032,42,General,Tops,Blouses,828,Ackerley blouse in yellow,0,5,1
14033,31,General,Dresses,Dresses,1087,Colorful and unique,0,5,1
14034,54,General,Tops,Blouses,832,Cute top,4,2,0
14035,69,General Petite,Jackets,Jackets,984,,0,5,1
14036,37,General Petite,Tops,Blouses,831,Great for leggings,0,4,1
14037,31,General,Tops,Knits,872,A nice surprise,3,5,1
14038,30,General,Dresses,Dresses,1095,,7,2,0
14039,47,General,Tops,Knits,881,,0,5,1
14040,36,General,Tops,Blouses,829,,1,5,1
14041,61,General,Tops,Knits,872,,0,4,1
14042,75,General Petite,Dresses,Dresses,1092,Gorgeous!,0,5,1
14043,43,General,Tops,Blouses,824,,0,4,1
14044,34,General Petite,Tops,Blouses,836,Like wearing a beautiful painting,78,4,1
14045,33,Initmates,Intimate,Swim,8,Great coverage,2,5,1
14046,35,Initmates,Intimate,Legwear,215,Cozy and fun!,3,4,1
14047,33,General,Bottoms,Skirts,1011,Sweater wrap midi skirt,2,2,0
14048,37,General,Tops,Sweaters,945,Perfect transitional piece,0,5,1
14049,32,General,Bottoms,Pants,1059,Very satisfied!,0,5,1
14050,34,General,Tops,Blouses,835,Great for layering at work,0,4,1
14051,42,General Petite,Tops,Knits,872,,5,4,1
14052,30,General Petite,Dresses,Dresses,1078,Beautiful! careful with the sizing though,0,5,1
14053,56,General,Bottoms,Jeans,1033,,0,5,1
14054,46,Initmates,Intimate,Sleep,147,,0,5,1
14055,26,General,Tops,Knits,866,Beautiful top,0,5,1
14056,48,General Petite,Dresses,Dresses,1081,Super flattering fit n'flare,37,5,1
14057,35,General,Bottoms,Jeans,1022,,0,4,1
14058,48,General,Dresses,Dresses,1078,Wonderful comfy maxi,0,5,1
14059,66,General,Dresses,Dresses,1095,Perfect fall/winter,1,5,1
14060,41,General,Tops,Knits,868,Too short,2,3,0
14061,53,General,Bottoms,Pants,1053,"Nice quality, but....",2,3,1
14062,46,General Petite,Dresses,Dresses,1094,Anthousai swing dress,0,4,1
14063,39,General,Bottoms,Jeans,1022,Great color,1,5,1
14064,46,Initmates,Intimate,Sleep,129,Super comfy,0,5,1
14065,45,General,Tops,Knits,867,Opening day tee,0,4,1
14066,38,General,Dresses,Dresses,1081,Beautiful print but huge!,2,3,0
14067,47,General,Tops,Knits,862,Really elegant in person,0,5,1
14068,41,General Petite,Dresses,Dresses,1092,Beautiful,0,5,1
14069,51,General Petite,Dresses,Dresses,1081,Perfect and easy to wear dress,0,5,1
14070,53,General Petite,Bottoms,Pants,1059,,0,5,1
14071,49,General Petite,Dresses,Dresses,1081,,0,1,0
14072,38,General Petite,Dresses,Dresses,1078,Love this dress,0,4,1
14073,58,General,Bottoms,Jeans,1025,,0,5,1
14074,46,General Petite,Dresses,Dresses,1081,Maeve has done it again!,0,5,1
14075,39,General,Tops,Blouses,823,,0,2,0
14076,41,General,Tops,Fine gauge,899,Gorgeous knitted cardi,2,4,1
14077,47,General Petite,Jackets,Jackets,984,Hooded utility cape,0,2,0
14078,60,General,Tops,Blouses,850,Beautiful and flattering,0,5,1
14079,66,General,Jackets,Jackets,984,"Cool, soft tough girl vibe",2,4,1
14080,45,General Petite,Dresses,Dresses,1086,Summer favorite,0,4,1
14081,29,General,Dresses,Dresses,1094,Love this dress!,0,5,1
14082,66,General Petite,Bottoms,Jeans,1034,Black leggings,0,5,1
14083,23,General,Bottoms,Skirts,1020,Comfortable,1,5,1
14084,54,General,Tops,Knits,872,Love this top!,3,5,1
14085,25,General Petite,Dresses,Dresses,1092,The perfect swing dress,1,5,1
14086,53,Initmates,Intimate,Swim,380,Beware of the mint striped pattern,8,3,0
14087,36,Initmates,Intimate,Swim,461,Perfect summer coverup,0,5,1
14088,62,General Petite,Intimate,Lounge,621,Stunning!,0,5,1
14089,63,General Petite,Tops,Fine gauge,895,Tried to like it,1,3,0
14090,38,General,Dresses,Dresses,1104,Pretty but too short,4,3,0
14091,32,Initmates,Intimate,Swim,235,Not sure what body type this suit is designed for,0,1,0
14092,48,General,Bottoms,Pants,1066,,2,4,0
14093,46,General,Tops,Blouses,823,,0,5,1
14094,26,General Petite,Bottoms,Skirts,1008,"Simple , lovely color. interesting neoprene fabric",0,5,1
14095,50,General,Bottoms,Skirts,1020,Wonderfully soft and cute pop of color,0,5,1
14096,20,General Petite,Tops,Knits,872,Not my favorite purchase,5,2,0
14097,63,General Petite,Tops,Knits,860,Great netural top.,0,5,1
14098,59,General,Bottoms,Skirts,990,,3,5,1
14099,42,General Petite,Bottoms,Pants,1048,Oh la la,1,5,1
14100,22,General Petite,Tops,Sweaters,927,Falll in love,9,5,1
14101,49,General Petite,Jackets,Jackets,978,Double duty: functional & fashionable,1,5,1
14102,38,General Petite,Tops,Knits,867,Love!,0,5,1
14103,58,General Petite,Dresses,Dresses,1081,,9,5,1
14104,32,General,Tops,Knits,862,,11,4,1
14105,45,General,Tops,Blouses,823,"Too much fabric, shoulders won't stay down",0,2,0
14106,30,General,Jackets,Jackets,960,Love it!,1,5,1
14107,39,General,Tops,Blouses,828,Nice summer top,2,5,1
14108,41,General Petite,Tops,Sweaters,939,Beautiful sweater,2,5,1
14109,30,General,Tops,Knits,862,,0,5,1
14110,41,General,Dresses,Dresses,1080,Absolutely amazing,1,5,1
14111,68,General,Tops,Sweaters,940,,0,5,1
14112,49,General Petite,Bottoms,Pants,1070,Structured leggings,0,5,1
14113,57,General,Tops,Blouses,828,,0,5,1
14114,20,General Petite,Dresses,Dresses,1107,Amazing quality,0,4,1
14115,66,General Petite,Tops,Blouses,829,Wonderful!,1,5,1
14116,30,General Petite,Bottoms,Jeans,1038,Pilcro jeans,0,4,1
14117,39,General,Bottoms,Pants,1059,Love it!,3,5,1
14118,43,General Petite,Dresses,Dresses,1077,Great versatile dress,0,5,1
14119,66,General Petite,Tops,Knits,862,Not for me,1,3,0
14120,38,General,Jackets,Jackets,984,"Affordable, comfortable jacket",0,5,1
14121,42,General Petite,Jackets,Jackets,956,Love it,0,5,1
14122,52,General,Bottoms,Skirts,1020,Beautiful and comfortable skirt,3,5,1
14123,22,General,Tops,Sweaters,930,Pretty at first glance,4,2,0
14124,61,General Petite,Tops,Knits,854,Gaps at the top button - but so pretty,1,3,0
14125,63,General,Dresses,Dresses,1096,Size way down,0,4,1
14126,68,General Petite,Tops,Blouses,829,Very pretty,0,4,1
14127,46,General Petite,Bottoms,Pants,1068,Comfortable and stylish,0,5,1
14128,72,General,Tops,Knits,868,Blah,0,2,0
14129,39,General,Tops,Fine gauge,890,Nice but neck dind't work for me,0,4,1
14130,39,General,Bottoms,Pants,1060,Super cute and fitted,2,5,1
14131,36,General Petite,Jackets,Jackets,971,Not cute,0,1,0
14132,49,General,Tops,Sweaters,933,Perfect fall piece,1,5,1
14133,55,General,Tops,Knits,873,Recomend if you can get the size right,0,5,1
14134,32,General,Tops,Sweaters,944,,0,5,1
14135,32,General,Tops,Sweaters,939,,0,5,1
14136,36,Initmates,Intimate,Legwear,189,Comfortable and beautiful!,0,5,1
14137,39,Initmates,Intimate,Sleep,268,So soft,0,5,1
14138,26,General,Dresses,Dresses,1104,Great dress,4,5,1
14139,29,General,Dresses,Dresses,1087,Gorgeous,15,5,1
14140,39,General Petite,Dresses,Dresses,1081,A thousand compliments,1,5,1
14141,43,General,Tops,Knits,886,,2,5,1
14142,24,General,Dresses,Dresses,1200,Its worth the sale price if you know your size,0,3,0
14143,31,General,Jackets,Jackets,984,Nice cotton bomber jacket,4,4,1
14144,36,General,Bottoms,Skirts,1001,Love this skirt!,0,5,1
14145,46,General,Dresses,Dresses,1092,"Gorgeous!! please bring this back, pretty please",1,5,1
14146,33,General,Tops,Knits,877,Great fit!,0,5,1
14147,38,General Petite,Bottoms,Pants,1056,A change from the average chino,0,4,1
14148,36,General,Dresses,Dresses,1094,"I never write reviews, but...",2,5,1
14149,42,General,Bottoms,Pants,1056,"Potential, but sizing is inconsistent",1,3,0
14150,37,General Petite,Trend,Trend,1142,Beautiful,4,4,1
14151,66,General Petite,Dresses,Dresses,1094,Beautiful but doesn't work for large chest,4,4,1
14152,39,General,Dresses,Dresses,1104,,3,3,1
14153,40,General,Tops,Knits,867,Love!,0,5,1
14154,40,General Petite,Tops,Blouses,834,"Very nice, just as pictured",0,5,1
14155,61,General Petite,Tops,Knits,886,Great staple piece,0,5,1
14156,46,General Petite,Tops,Knits,857,,2,4,1
14157,28,General Petite,Tops,Knits,863,Great layering staple,1,5,1
14158,28,General,Dresses,Dresses,1099,Lovely style!,3,5,1
14159,35,Initmates,Intimate,Sleep,786,,0,4,1
14160,32,General Petite,Dresses,Dresses,1092,,4,3,1
14161,27,General Petite,Trend,Trend,1140,Awesome skirt,0,5,1
14162,34,General,Dresses,Dresses,1091,Absolutely beautiful,81,5,1
14163,34,General,Tops,Sweaters,933,A new favorite,0,5,1
14164,39,General Petite,Dresses,Dresses,1081,??this,1,5,1
14165,35,General,Dresses,Dresses,1104,,1,4,1
14166,39,General,Tops,Knits,881,Fun and unique,3,4,1
14167,33,Initmates,Intimate,Swim,380,Very flattering and easy to wear,5,5,1
14168,51,General,Dresses,Dresses,1100,Swing dress,0,4,1
14169,39,General,Dresses,Dresses,1083,Show stopper,0,5,1
14170,47,General,Bottoms,Skirts,996,Great skirt,1,4,1
14171,20,General Petite,Tops,Fine gauge,907,Soft and practical,0,5,1
14172,56,General,Dresses,Dresses,1080,Not as described,11,4,1
14173,40,General Petite,Tops,Sweaters,939,Love this jacket!,0,4,1
14174,51,General,Dresses,Dresses,1110,Pretty but cheaply made,3,2,0
14175,68,General,Bottoms,Pants,1059,Nice looking but stiff material,1,4,1
14176,34,Initmates,Intimate,Swim,254,"Wanted to love it, but it's too short",1,2,0
14177,67,General,Tops,Blouses,837,Much cuter in the picture,6,3,0
14178,24,General,Dresses,Dresses,1077,Comfortable and classy,4,4,1
14179,60,General,Bottoms,Pants,1049,Quality produbt,0,5,1
14180,34,General,Dresses,Dresses,1110,Cute dress,3,5,1
14181,39,General,Tops,Knits,873,,0,5,1
14182,38,General Petite,Tops,Blouses,827,,6,2,0
14183,53,General Petite,Tops,Sweaters,936,"Great staple, odd fit",2,3,1
14184,75,General,Tops,Knits,868,Almost the perfect shirt!,7,3,0
14185,25,General,Bottoms,Jeans,1031,Legs for days..,6,5,1
14186,56,General Petite,Bottoms,Jeans,1033,Not for me,0,4,1
14187,62,Initmates,Intimate,Layering,227,,0,5,1
14188,44,General,Tops,Knits,880,"Runs large, order 1 size smaller",0,5,1
14189,61,General Petite,Dresses,Dresses,1081,,0,5,1
14190,30,General Petite,Tops,Knits,860,,0,5,1
14191,65,General Petite,Tops,Blouses,834,Beautiful,6,5,1
14192,44,General Petite,Tops,Blouses,845,,0,1,0
14193,31,General Petite,Tops,Fine gauge,895,,0,5,1
14194,33,General,Tops,Knits,865,Ok top,0,3,1
14195,41,General Petite,Tops,Knits,864,Feel good top,7,5,1
14196,34,General Petite,Intimate,Lounge,335,Amazing pair of leggings!,1,5,1
14197,42,General,Tops,Blouses,818,Lovely flowing top with detail,2,5,1
14198,43,General,Tops,Sweaters,937,"Nice, comfy sweater",0,5,1
14199,57,General,Tops,Sweaters,936,,4,5,1
14200,50,General Petite,Dresses,Dresses,1078,Great fabric,0,4,1
14201,37,General,Tops,Knits,862,I wanted to love this top...,0,2,0
14202,46,General,Tops,Knits,888,,0,3,0
14203,54,General Petite,Tops,Sweaters,933,Love this pullover but to late for the off white,3,5,1
14204,51,General,Tops,Blouses,829,Beautiful and versatile top!,0,5,1
14205,28,General Petite,Bottoms,Pants,1059,Cute but cheap looking up close,0,2,0
14206,56,General,Tops,Sweaters,928,Beautiful sweater,4,5,1
14207,39,General,Dresses,Dresses,1094,Bohoranna rhapsody,0,4,1
14208,58,General,Tops,Sweaters,949,Underwhelming,0,3,0
14209,28,General,Tops,Knits,876,Simple but fun top,0,4,1
14210,36,General Petite,Tops,Fine gauge,903,Retro chic!,12,5,1
14211,54,General Petite,Tops,Blouses,833,What went wrong?,1,1,0
14212,45,General Petite,Bottoms,Skirts,996,Lovely skirt for the fall,9,5,1
14213,44,General,Dresses,Dresses,1074,"Pretty, comfortable, functional",1,5,1
14214,48,General,Tops,Knits,862,Too low cut,1,2,0
14215,66,General,Dresses,Dresses,1098,"Quality look, sizing off.",1,2,0
14216,30,General Petite,Bottoms,Pants,1060,,2,5,1
14217,34,General,Dresses,Dresses,1075,Stunning print,7,5,1
14218,44,General,Tops,Knits,861,"Not too sheer, but it is too long",4,3,1
14219,28,General,Tops,Knits,862,Very chic,0,5,1
14220,41,General Petite,Tops,Fine gauge,906,,0,5,1
14221,48,General,Trend,Trend,1139,So soft and pretty,1,4,1
14222,28,General,Dresses,Dresses,1083,Great lbd!,0,5,1
14223,44,Initmates,Intimate,Lounge,774,Comfy casual dress,1,4,1
14224,49,General Petite,Dresses,Dresses,1081,,0,4,1
14225,45,General,Tops,Sweaters,949,"Upscale, unique sweater",1,5,1
14226,29,General,Bottoms,Pants,1066,Super cute pants,1,5,1
14227,35,General,Tops,Blouses,829,Cute!,0,5,1
14228,66,General,Tops,Knits,872,Not for me.,2,3,1
14229,36,General Petite,Jackets,Outerwear,1131,Classy piece,0,5,1
14230,39,General Petite,Intimate,Lounge,735,,12,3,0
14231,43,General,Tops,Sweaters,937,,1,1,0
14232,33,General,Tops,Blouses,843,Design flaw,0,1,0
14233,31,General Petite,Tops,Blouses,831,Beautiful detail but delicate,6,4,1
14234,41,General,Tops,Blouses,823,Summer lovin,2,5,1
14235,45,General,Dresses,Dresses,1076,Wowsa!!,2,5,1
14236,47,General Petite,Dresses,Dresses,1107,Beautiful knit dress - runs way large!,27,2,0
